second,cLeaf,cStem,cFruit
6981000,97136.8635811,383136.953307,285681.050745
6981300,97115.53851,383125.8015,285629.472515
6981600,97094.2775175,383114.371048,285579.93483
6981900,97073.0248935,383102.904458,285530.662085
6982200,97051.9633139,383091.164367,285484.020349
6982500,97030.9157637,383079.404192,285437.571824
6982800,97010.1408948,383067.434695,285393.680877
6983100,96989.3800664,383055.456462,285349.906669
6983400,96968.9270339,383043.319878,285308.448859
6983700,96948.4981569,383031.17406,285267.14677
6984000,96928.3782256,383018.910155,285227.836335
6984300,96908.3002819,383006.633812,285188.765059
6984600,96888.5317306,382994.265822,285151.456062
6984900,96868.7750461,382981.895075,285114.208015
6985200,96849.3301039,382969.451884,285078.561168
6985500,96829.9877101,382956.98902,285043.403945
6985800,96810.8411876,382944.490135,285009.167719
6986100,96791.8649088,382931.963716,284975.697255
6986400,96773.0550096,382919.413236,284942.948425
6986700,96754.4324431,382906.839,284910.979831
6987000,96735.9660744,382894.247028,284879.640555
6987300,96717.6645325,382881.638113,284848.946115
6987600,96699.5410754,382869.012774,284818.927075
6987900,96681.564373,382856.375268,284789.448922
6988200,96663.7444861,382843.725977,284760.534904
6988500,96646.0788078,382831.066343,284732.161727
6988800,96628.5647294,382818.397704,284704.307437
6989100,96611.1996419,382805.721286,284676.951354
6989400,96593.9982442,382793.037557,284650.129006
6989700,96576.900014,382780.349608,284623.638762
6990000,96559.995843,382767.655287,284597.755787
6990300,96543.1891203,382754.958387,284572.17084
6990600,96526.519607,382742.258131,284547.002463
6990900,96510.0162349,382729.555088,284522.324372
6991200,96493.6054148,382716.850875,284497.915238
6991500,96477.3409769,382704.145258,284473.926633
6991800,96461.2757278,382691.439388,284450.492819
6992100,96445.286084,382678.733422,284427.269585
6992400,96429.2964402,382666.027456,284404.046351
6992700,96413.6025127,382653.32409,284381.616063
6993000,96397.9543124,382640.621126,284359.308389
6993300,96382.3084737,382627.918208,284337.006793
6993600,96366.9843108,382615.221622,284315.533061
6993900,96351.6601479,382602.525035,284294.059329
6994200,96336.3660151,382589.829288,284272.660485
6994500,96321.2705208,382577.139195,284251.756057
6994800,96306.2687672,382564.452165,284231.081437
6995100,96291.5712961,382551.913581,284211.332076
6995400,96277.4053249,382539.71473,284193.301342
6995700,96263.9155941,382527.976241,284177.486596
6996000,96251.2479389,382516.817221,284164.384621
6996300,96239.8472638,382506.575575,284155.480155
6996600,96229.4450573,382497.069515,284149.8883
6996900,96220.5330245,382488.671103,284149.229731
6997200,96213.0400696,382481.338089,284153.251824
6997500,96207.039019,382475.134143,284162.170396
6997800,96202.3629802,382469.938307,284175.40579
6998100,96199.1367596,382465.851258,284193.302364
6998400,96196.7284718,382462.391891,284213.797557
6998700,96195.5333808,382459.866897,284238.079532
6999000,96195.1440182,382457.966252,284264.772916
6999300,96195.4532603,382456.610362,284293.430998
6999600,96196.1718677,382455.576093,284323.148186
6999900,96197.2727782,382454.844636,284353.760221
7000200,96198.6664818,382454.348091,284384.942645
7000500,96200.2847089,382454.034756,284416.445341
7000800,96202.0759073,382453.865762,284448.074351
7001100,96204.0687823,382453.871968,284479.595506
7001400,96206.0616572,382453.878174,284511.11666
7001700,96208.1794127,382454.003835,284542.168113
7002000,96210.3296268,382454.160543,284573.097483
7002300,96212.5228095,382454.366614,284603.564907
7002600,96214.7472256,382454.608566,284633.696544
7002900,96217.0001761,382454.894193,284663.124969
7003200,96219.2605483,382455.192349,284692.327671
7003500,96221.5385872,382455.527725,284720.722246
7003800,96223.8196709,382455.87518,284748.76923
7004100,96226.1060517,382456.243648,284776.211519
7004400,96228.3908044,382456.631253,284802.896368
7004700,96230.6745885,382457.030243,284829.130591
7005000,96232.9565439,382457.433864,284855.135501
7005300,96235.2287588,382457.862151,284879.918973
7005600,96237.5009737,382458.290437,284904.702446
7005900,96239.760323,382458.735075,284928.472312
7006200,96242.0138691,382459.187089,284951.784967
7006500,96244.2624385,382459.643608,284974.774059
7006800,96246.493386,382460.116083,284996.617475
7007100,96248.7243335,382460.588558,285018.46089
7007400,96250.933309,382461.07776,285039.005942
7007700,96253.1350113,382461.572499,285059.121212
7008000,96255.3367136,382462.067238,285079.236481
7008300,96257.5268106,382462.569679,285098.719706
7008600,96259.6926639,382463.088209,285116.882564
7008900,96261.8585172,382463.60674,285135.045422
7009200,96264.0243705,382464.12527,285153.208281
7009500,96266.1572504,382464.663789,285169.700219
7009800,96268.2863091,382465.204624,285185.998515
7010100,96270.4153678,382465.745459,285202.296812
7010400,96272.5268449,382466.296185,285217.770889
7010700,96274.6183817,382466.858129,285232.310167
7011000,96276.7099185,382467.420073,285246.849445
7011300,96278.800442,382467.982557,285261.344157
7011600,96280.8671126,382468.557771,285274.790046
7011900,96282.9224803,382469.138934,285287.761455
7012200,96284.9666102,382469.726032,285300.270791
7012500,96286.9997,382470.319003,285312.334867
7012800,96289.0218066,382470.917865,285323.964728
7013100,96291.0205814,382471.529031,285334.718206
7013400,96293.0168437,382472.14152,285345.377487
7013700,96295.013106,382472.754009,285356.036768
7014000,96296.9958487,382473.373393,285366.225222
7014300,96298.9572256,382474.00367,285375.669609
7014600,96300.9186026,382474.633948,285385.113995
7014900,96302.8606002,382475.273228,285393.955222
7015200,96304.7904375,382475.918158,285402.417976
7015500,96306.7202748,382476.563088,285410.88073
7015800,96308.6232182,382477.219587,285418.586556
7016100,96310.5210902,382477.878268,285426.149645
7016400,96312.4173052,382478.538254,285433.658527
7016700,96314.2908973,382479.216069,285440.427305
7017000,96316.1644893,382479.893883,285447.196083
7017300,96318.0398641,382480.584215,285453.781607
7017600,96319.9194964,382481.304443,285459.92949
7017900,96321.7991288,382482.024671,285466.077373
7018200,96323.7135334,382482.792148,285472.032362
7018500,96325.6597735,382483.602885,285477.810749
7018800,96327.6060136,382484.413622,285483.589136
7019100,96329.6516385,382485.329049,285489.320648
7019400,96331.7461193,382486.295939,285495.029116
7019700,96333.8406001,382487.262829,285500.737585
7020000,96336.1596853,382488.440593,285506.736127
7020300,96338.5284717,382489.66502,285512.798859
7020600,96340.897258,382490.889447,285518.86159
7020900,96343.8131899,382492.588701,285526.160422
7021200,96346.7476803,382494.30406,285533.501182
7021500,96349.8041528,382496.121679,285541.160458
7021800,96353.7940656,382498.721818,285551.257105
7022100,96357.7839785,382501.321957,285561.353752
7022400,96362.2319146,382504.303727,285572.648285
7022700,96367.9570315,382508.349662,285587.283081
7023000,96373.6821484,382512.395596,285601.917876
7023300,96379.4072653,382516.441531,285616.552671
7023600,96386.9717897,382522.036011,285635.63434
7023900,96394.9272053,382527.959571,285655.661012
7024200,96402.8826208,382533.883132,285675.687684
7024500,96411.6649449,382540.522205,285697.346943
7024800,96421.7653189,382548.301769,285721.608463
7025100,96431.865693,382556.081332,285745.869983
7025400,96441.9660671,382563.860896,285770.131504
7025700,96453.5414067,382573.00307,285795.790473
7026000,96465.2004645,382582.222584,285821.528761
7026300,96476.8595223,382591.442099,285847.267049
7026600,96488.8213992,382600.980834,285872.616329
7026900,96501.1100798,382610.892058,285897.082478
7027200,96513.4456406,382620.915192,285920.466636
7027500,96525.7950689,382631.01577,285942.82983
7027800,96538.1283394,382641.18965,285963.851558
7028100,96550.405246,382651.402447,285983.548138
7028400,96562.6173673,382661.634022,286002.138782
7028700,96574.7468551,382671.877443,286019.531858
7029000,96586.7809027,382682.126666,286035.705685
7029300,96598.7092527,382692.377776,286050.659477
7029600,96610.5440256,382702.628582,286064.615116
7029900,96622.2682698,382712.878026,286077.462264
7030200,96633.9060073,382723.125934,286089.483673
7030500,96645.4569175,382733.372046,286100.699408
7030800,96656.8664731,382743.614474,286110.68919
7031100,96668.1791499,382753.85395,286119.878981
7031400,96679.4328839,382764.091632,286128.582041
7031700,96690.5517745,382774.324644,286136.224334
7032000,96701.5659777,382784.553612,286143.186103
7032300,96712.4772212,382794.778295,286149.736272
7032600,96723.2826072,382804.998577,286156.417345
7032900,96733.9797968,382815.21423,286162.456946
7033200,96744.5741828,382825.425101,286167.811217
7033500,96755.0656591,382835.630787,286172.516724
7033800,96765.4488424,382845.830571,286176.721646
7034100,96775.7235804,382856.024044,286180.541394
7034400,96785.8456572,382866.207889,286183.863132
7034700,96795.8687619,382876.385063,286186.895327
7035000,96805.7923152,382886.55523,286189.657954
7035300,96815.6107352,382896.717643,286192.156721
7035600,96825.2312528,382906.864082,286194.234152
7035900,96834.8436542,382917.009866,286196.294305
7036200,96844.318483,382927.143744,286198.094767
7036500,96853.7105799,382937.27011,286199.752302
7036800,96862.9913001,382947.385959,286201.232251
7037100,96872.1631945,382957.491023,286202.557083
7037400,96881.2203393,382967.584113,286203.740163
7037700,96890.2230504,382977.671395,286204.860636
7038000,96899.0691848,382987.741154,286205.835206
7038300,96907.8462833,382997.802763,286206.756295
7038600,96916.5131744,383007.851281,286207.594083
7038900,96925.0466423,383017.882969,286208.345506
7039200,96933.5050401,383027.90492,286209.051722
7039500,96941.7954011,383037.904336,286209.666155
7039800,96950.0616937,383047.900289,286210.270344
7040100,96958.1241061,383057.866912,286210.787761
7040400,96966.1762677,383067.831946,286211.301992
7040700,96974.0103761,383077.763202,286211.74848
7041000,96981.8444844,383087.694459,286212.194967
7041300,96989.4535938,383097.588336,286212.591785
7041600,96997.059094,383107.481614,286212.987807
7041900,97004.453276,383117.337468,286213.408758
7042200,97011.8299593,383127.190223,286213.831773
7042500,97019.0093258,383137.006089,286214.398202
7042800,97026.1573257,383146.816091,286214.987429
7043100,97033.1336113,383156.592645,286215.766665
7043400,97040.0675438,383166.360949,286216.592767
7043700,97046.8039221,383176.089604,286217.620136
7044000,97053.5027103,383185.810566,286218.673373
7044300,97060.0398569,383195.498419,286219.83556
7044600,97066.5102728,383205.172367,286221.019657
7044900,97072.8682438,383214.822884,286222.240673
7045200,97079.0853759,383224.443485,286223.461945
7045500,97085.2273767,383234.047965,286224.678523
7045800,97091.2599155,383243.628819,286225.886494
7046100,97097.1821501,383253.185628,286227.089295
7046400,97102.9996908,383262.718879,286227.814151
7046700,97108.7072241,383272.225874,286228.498653
7047000,97114.3105345,383281.707969,286229.323207
7047300,97119.8033929,383291.163805,286230.21958
7047600,97125.2057578,383300.598197,286231.153118
7047900,97130.5006588,383310.007343,286232.150899
7048200,97135.6953308,383319.393458,286233.220481
7048500,97140.7913836,383328.75761,286234.328754
7048800,97145.7965982,383338.102049,286235.427985
7049100,97150.7079732,383347.426481,286236.479362
7049400,97155.5269952,383356.731484,286237.461155
7049700,97160.2551061,383366.017579,286238.371982
7050000,97164.8766627,383375.281828,286239.205614
7050300,97169.4418784,383384.534596,286239.999549
7050600,97173.8873416,383393.763396,286240.709351
7050900,97178.2934078,383402.984349,286241.391288
7051200,97182.5635172,383412.178647,286241.975023
7051500,97186.8031399,383421.367063,286242.536441
7051800,97190.9348546,383430.534752,286243.020526
7052100,97194.98714,383439.687367,286243.4505
7052400,97198.9573989,383448.824523,286243.825255
7052700,97202.8554731,383457.948112,286244.152097
7053000,97206.6777855,383467.057462,286244.430015
7053300,97210.4254854,383476.152782,286244.662645
7053600,97214.084159,383485.231419,286244.848882
7053900,97217.6874964,383494.299785,286245.01032
7054200,97221.2329739,383503.357431,286245.14658
7054500,97224.6783851,383512.396909,286245.246299
7054800,97228.069857,383521.426844,286245.328587
7055100,97231.3961154,383530.445537,286245.391556
7055400,97234.5232406,383539.431831,286245.407039
7055700,97237.6503658,383548.418125,286245.422523
7056000,97240.777491,383557.40442,286245.438006
7056300,97243.7916406,383566.373834,286245.43371
7056600,97246.7478289,383575.334587,286245.419266
7056900,97249.7040172,383584.295341,286245.404822
7057200,97252.5261265,383593.238259,286245.375646
7057500,97255.327498,383602.178419,286245.34419
7057800,97258.1186256,383611.117415,286245.312252
7058100,97260.7760795,383620.041243,286245.274004
7058400,97263.4335334,383628.96507,286245.235757
7058700,97266.0777258,383637.887475,286245.197086
7059000,97268.6637274,383646.803852,286245.157174
7059300,97271.2021951,383655.715817,286245.117669
7059600,97273.6969522,383664.624116,286245.079476
7059900,97276.1481315,383673.531179,286245.099113
7060200,97278.561687,383682.443583,286245.171706
7060500,97280.9456193,383691.36533,286245.281038
7060800,97283.3004567,383700.301588,286245.427228
7061100,97285.630536,383709.253975,286245.6068
7061400,97287.938621,383718.223696,286245.817883
7061700,97290.2236098,383727.214845,286246.063604
7062000,97292.4896661,383736.225649,286246.338161
7062300,97294.7368613,383745.257577,286246.641303
7062600,97296.9670851,383754.309708,286246.969802
7062900,97299.1783715,383763.385715,286247.325634
7063200,97301.3726524,383772.484094,286247.70457
7063500,97303.5490372,383781.606281,286248.106135
7063800,97305.7073856,383790.752237,286248.528029
7064100,97307.8486832,383799.920081,286248.965797
