second,cLeaf,cStem,cFruit
12501300,97068.6015687,477554.376006,285753.192256
12501600,97062.1903035,477548.84568,285747.868557
12501900,97055.8002122,477543.249585,285742.683243
12502200,97049.4437622,477537.598139,285737.678659
12502500,97043.124669,477531.908705,285732.835406
12502800,97036.8476484,477526.186347,285728.151407
12503100,97030.6409439,477520.441621,285723.806412
12503400,97024.5260614,477514.702806,285719.75604
12503700,97018.5081052,477508.974753,285715.965991
12504000,97012.594122,477503.262095,285712.454598
12504300,97006.7746446,477497.567975,285709.194417
12504600,97001.0684862,477491.901598,285706.231742
12504900,96995.5157529,477486.283693,285703.65986
12505200,96990.0861137,477480.710036,285701.394977
12505500,96984.8302033,477475.207381,285699.550258
12505800,96979.7113042,477469.76645,285698.028712
12506100,96974.7255859,477464.388432,285696.816041
12506400,96969.8737863,477459.076044,285695.909678
12506700,96965.2178145,477453.865264,285695.44099
12507000,96960.7206852,477448.741565,285695.318777
12507300,96956.4482761,477443.749024,285695.671401
12507600,96952.4305952,477438.908358,285696.5561
12507900,96948.4129143,477434.067693,285697.4408
12508200,96944.7607024,477429.460015,285699.055119
12508500,96941.216222,477424.921017,285700.884512
12508800,96937.7464907,477420.432529,285702.855475
12509100,96934.6992992,477416.22956,285705.626699
12509400,96931.6521077,477412.026591,285708.397924
12509700,96928.833657,477407.984477,285711.581609
12510000,96926.2194472,477404.085987,285715.133579
12510300,96923.6052374,477400.187497,285718.685549
12510600,96921.307357,477396.519318,285722.779294
12510900,96919.1508001,477392.954031,285727.115083
12511200,96917.1567279,477389.511496,285731.712328
12511500,96915.451304,477386.287025,285736.77404
12511800,96913.7546188,477383.069256,285741.849416
12512100,96912.384656,477380.102813,285747.43289
12512400,96911.2358232,477377.311946,285753.338857
12512700,96910.3062725,477374.697964,285759.554035
12513000,96909.5883456,477372.257376,285766.056026
12513300,96909.0372265,477369.95525,285772.775318
12513600,96908.6800791,477367.815781,285779.73889
12513900,96908.5203303,477365.843931,285786.940089
12514200,96908.5943064,477364.074089,285794.402886
12514500,96908.7702912,477362.392984,285801.976618
12514800,96909.2484555,477360.979067,285809.852869
12515100,96909.8384976,477359.666106,285817.828354
12515400,96910.6274291,477358.532943,285825.978207
12515700,96911.6221833,477357.59024,285834.279713
12516000,96912.7210586,477356.744285,285842.65525
12516300,96914.0510911,477356.116783,285851.170418
12516600,96915.544998,477355.647942,285859.758731
12516900,96917.1814349,477355.319043,285868.397617
12517200,96918.9570724,477355.128437,285877.07526
12517500,96920.9016896,477355.108702,285885.781042
12517800,96923.0206045,477355.270014,285894.488313
12518100,96925.2113416,477355.506856,285903.19134
12518400,96927.5934253,477355.947596,285911.869092
12518700,96930.0783388,477356.501388,285920.516165
12519000,96932.6737354,477357.176648,285929.130277
12519300,96935.4319303,477358.036976,285937.667765
12519600,96938.2560981,477358.97358,285946.168654
12519900,96941.2523231,477360.113614,285954.554569
12520200,96944.294641,477361.310378,285962.900582
12520500,96947.4893976,477362.694761,285971.114635
12520800,96950.743327,477364.155507,285979.263885
12521100,96954.1206889,477365.775548,285987.277958
12521400,96957.5675663,477367.490041,285995.199178
12521700,96961.1120628,477369.337172,286002.990008
12522000,96964.7504656,477371.321969,286010.623333
12522300,96968.4798882,477373.440201,286018.103993
12522600,96972.2093109,477375.558432,286025.584652
12522900,96976.0623777,477377.871705,286032.819019
12523200,96979.9897305,477380.302159,286039.905411
12523500,96983.9170832,477382.732613,286046.991804
12523800,96987.9329267,477385.309615,286053.882999
12524100,96992.0211582,477388.014466,286060.593821
12524400,96996.1629719,477390.821378,286067.152896
12524700,97000.3524871,477393.724722,286073.574404
12525000,97004.5774416,477396.713483,286079.843076
12525300,97008.8272483,477399.781407,286085.911369
12525600,97013.0925069,477402.91556,286091.780415
12525900,97017.3672214,477406.110825,286097.441226
12526200,97021.6456536,477409.377407,286102.82997
12526500,97025.9245621,477412.674627,286108.098136
12526800,97030.200668,477416.037919,286113.096136
12527100,97034.470018,477419.451385,286117.880335
12527400,97038.7288116,477422.918679,286122.434083
12527700,97042.9705344,477426.449923,286126.719268
12528000,97047.2056528,477430.003602,286130.911171
12528300,97051.4273446,477433.598569,286134.932472
12528600,97055.6339838,477437.235136,286138.786113
12528900,97059.8230368,477440.916493,286142.466896
12529200,97063.9890062,477444.653228,286145.947425
12529500,97068.1365021,477448.432046,286149.286801
12529800,97072.2675325,477452.2474,286152.509669
12530100,97076.3789288,477456.105058,286155.606019
12530400,97080.4631415,477460.019757,286158.542364
12530700,97084.5473541,477463.934455,286161.478708
12531000,97088.6196888,477467.873499,286164.353551
12531300,97092.6484959,477471.901761,286167.003013
12531600,97096.677303,477475.930022,286169.652476
12531900,97100.6952571,477479.979967,286172.255932
12532200,97104.6659339,477484.124374,286174.658981
12532500,97108.6366106,477488.268781,286177.06203
12532800,97112.5978376,477492.431778,286179.432512
12533100,97116.5090896,477496.693082,286181.630764
12533400,97120.4203415,477500.954387,286183.829016
12533700,97124.3213884,477505.235097,286186.000466
12534000,97128.1549405,477509.644149,286187.994657
12534300,97131.9884927,477514.053201,286189.988849
12534600,97135.8220449,477518.462253,286191.98304
12534900,97139.6555971,477522.871305,286193.977232
12535200,97143.4513648,477527.348653,286195.887248
12535500,97147.200132,477531.910953,286197.692559
12535800,97150.9488992,477536.473254,286199.497869
12536100,97154.6976663,477541.035555,286201.30318
12536400,97158.3692525,477545.720358,286202.972618
12536700,97162.0399707,477550.406539,286204.640528
12537000,97165.7106888,477555.09272,286206.308437
12537300,97169.3426052,477559.833886,286207.916038
12537600,97172.9404022,477564.623403,286209.470607
12537900,97176.5381992,477569.412919,286211.025176
12538200,97180.0723526,477574.278826,286212.489794
12538500,97183.6017832,477579.150402,286213.947737
12538800,97187.1072097,477584.047159,286215.373919
12539100,97190.5638418,477588.995102,286216.73554
12539400,97194.0204739,477593.943045,286218.097162
12539700,97197.4211232,477598.94253,286219.38929
12540000,97200.8009135,477603.961218,286220.655527
12540300,97204.1647097,477608.992165,286221.903872
12540600,97207.4189195,477614.107109,286223.029633
12540900,97210.6731293,477619.222052,286224.155395
12541200,97213.9273391,477624.336995,286225.281156
12541500,97217.1029624,477629.502441,286226.326894
12541800,97220.241199,477634.691914,286227.334562
12542100,97223.3794356,477639.881386,286228.34223
12542400,97226.4951468,477645.083569,286229.328703
12542700,97229.5345404,477650.328813,286230.243366
12543000,97232.5739341,477655.574057,286231.15803
12543300,97235.5742375,477660.838948,286232.038751
12543600,97238.5164688,477666.133024,286232.869049
12543900,97241.4587,477671.427101,286233.699347
12544200,97244.3445923,477676.746422,286234.484028
12544500,97247.1891394,477682.084269,286235.235233
12544800,97250.0336864,477687.422116,286235.986438
12545100,97252.8063741,477692.788339,286236.68222
12545400,97255.5552584,477698.163962,286237.359643
12545700,97258.3041427,477703.539586,286238.037066
12546000,97261.0493498,477708.916474,286238.71166
12546300,97263.6926352,477714.328423,286239.307834
12546600,97266.3359207,477719.740372,286239.904007
12546900,97268.9587196,477725.157748,286240.483387
12547200,97271.5119517,477730.593554,286241.005741
12547500,97274.0651838,477736.02936,286241.528094
12547800,97276.5365551,477741.478396,286241.972589
12548100,97279.0030545,477746.92822,286242.412449
12548400,97281.408469,477752.38088,286242.781973
12548700,97283.7824382,477757.835001,286243.115287
12549000,97286.1189113,477763.286207,286243.395089
12549300,97288.3932881,477768.732586,286243.586268
12549600,97290.6565206,477774.176537,286243.756673
12549900,97292.8108478,477779.596755,286243.72406
12550200,97294.9651749,477785.016974,286243.691447
12550500,97297.0879934,477790.428725,286243.592492
12550800,97299.130271,477795.816167,286243.313856
12551100,97301.1194388,477801.182405,286242.907064
12551400,97303.0505708,477806.523552,286242.381198
12551700,97304.9227612,477811.837512,286241.756078
12552000,97306.7374245,477817.123563,286241.044777
12552300,97308.4940143,477822.380161,286240.249282
12552600,97310.1812325,477827.599489,286239.347962
12552900,97311.8138846,477832.788434,286238.35893
12553200,97313.3952851,477837.947324,286237.274461
12553500,97314.9112203,477843.067823,286236.068088
12553800,97316.3713902,477848.153537,286234.73265
12554100,97317.7797354,477853.206911,286233.277045
12554400,97319.0899159,477858.194754,286231.520678
12554700,97320.3674767,477863.160226,286229.673382
12555000,97321.5600028,477868.065727,286227.683066
12555300,97322.6865173,477872.923063,286225.650095
12555600,97323.7439898,477877.729412,286224.055504
12555900,97324.7376733,477882.488746,286222.527668
12556200,97325.6630918,477887.1962,286220.689128
12556500,97326.5259291,477891.854636,286218.631656
12556800,97327.3214608,477896.459198,286216.418653
12557100,97328.0370603,477900.998194,286214.052781
12557400,97328.6897965,477905.484486,286211.569684
12557700,97329.2705056,477909.909449,286208.950965
12558000,97329.777976,477914.270893,286206.190526
12558300,97330.2076492,477918.563594,286203.274058
12558600,97330.5269669,477922.756587,286200.12761
12558900,97330.8331299,477926.937484,286196.953175
12559200,97330.9965826,477930.985965,286193.471864
12559500,97331.1358781,477935.011382,286189.938444
12559800,97331.1419103,477938.909562,286186.117562
12560100,97331.1070142,477942.767635,286182.212347
12560400,97330.9492369,477946.505295,286178.053934
12560700,97330.7324857,477950.183779,286173.784436
12561000,97330.4043865,477953.750536,286169.305201
12561300,97329.970277,477957.208029,286164.6545
12561600,97329.4026859,477960.527947,286159.7879
12561900,97328.8350949,477963.847864,286154.921301
12562200,97328.1941609,477967.089978,286149.955911
12562500,97327.310211,477970.074298,286144.663189
12562800,97326.4262611,477973.058618,286139.370468
12563100,97325.53529,477976.035259,286134.06996
12563400,97324.3173511,477978.654324,286128.406858
12563700,97323.0994121,477981.273389,286122.743756
12564000,97321.8814731,477983.892454,286117.080655
12564300,97320.3789893,477986.191501,286111.126806
12564600,97318.8098514,477988.415586,286105.10485
12564900,97317.2407134,477990.639671,286099.082894
12565200,97315.4509466,477992.609103,286092.845148
12565500,97313.5137242,477994.40834,286086.463181
12565800,97311.5765018,477996.207577,286080.081214
12566100,97309.4819133,477997.820508,286073.566582
12566400,97307.1397188,477999.140297,286066.843211
12566700,97304.7975243,478000.460087,286060.119839
12567000,97302.4553299,478001.779877,286053.396468
12567300,97299.7425987,478002.6497,286046.412737
12567600,97296.9582507,478003.432555,286039.378684
12567900,97294.1739027,478004.215409,286032.344632
12568200,97291.2584098,478004.834454,286025.208935
12568500,97288.0178567,478005.047471,286017.821301
12568800,97284.7773035,478005.260489,286010.433667
12569100,97281.5367503,478005.473507,286003.046033
12569400,97277.9361206,478005.226076,285995.347056
12569700,97274.2291851,478004.842707,285987.55616
12570000,97270.5222497,478004.459338,285979.765264
12570300,97266.6930441,478003.915888,285971.876374
12570600,97262.5097141,478002.908806,285963.703666
12570900,97258.326384,478001.901724,285955.530959
12571200,97254.143054,478000.894642,285947.358251
12571500,97249.6031703,477999.408367,285938.997765
12571800,97244.9388246,477997.75482,285930.57173
12572100,97240.2744789,477996.101273,285922.145696
12572400,97235.4876245,477994.276934,285913.686076
12572700,97230.280835,477991.867154,285905.111329
12573000,97225.0740455,477989.457373,285896.536581
12573300,97219.867256,477987.047592,285887.961834
12573600,97214.6604666,477984.637811,285879.387086
12573900,97209.0586419,477981.659817,285870.683526
12574200,97203.3126517,477978.474457,285861.932955
12574500,97197.5666615,477975.289096,285853.182385
12574800,97191.7738151,477972.033353,285844.410828
12575100,97185.563281,477968.150201,285835.452191
12575400,97179.3527469,477964.267048,285826.493555
12575700,97173.1422128,477960.383895,285817.534918
12576000,97166.7236141,477956.174899,285808.484782
12576300,97160.0695387,477951.597132,285799.33109
12576600,97153.4154633,477947.019364,285790.177398
12576900,97146.7613879,477942.441596,285781.023707
12577200,97139.7583654,477937.290838,285771.746921
12577500,97132.6875533,477932.028764,285762.446221
12577800,97125.6167412,477926.766691,285753.145522
12578100,97118.4644463,477921.36235,285743.831457
12578400,97110.9972524,477915.408199,285734.46574
12578700,97103.5300584,477909.454049,285725.100024
12579000,97096.0628644,477903.499898,285715.734307
12579300,97088.4989028,477897.36323,285706.374286
